"County","Muni","HINDI","ward","WardCode","VoterCount"
"WASHINGTON COUNTY","TOWN OF POLK - WASHINGTON COUNTY","67018","Town of Polk - Ward 4","WD-004","452"
"WASHINGTON COUNTY","TOWN OF POLK - WASHINGTON COUNTY","67018","Town of Polk - Ward 5","WD-005","632"
"WASHINGTON COUNTY","TOWN OF POLK - WASHINGTON COUNTY","67018","Town of Polk - Ward 6","WD-006","304"
"WASHINGTON COUNTY","TOWN OF TRENTON - WASHINGTON COUNTY","67022","Town of Trenton - Ward 1","WD-001","735"
"WASHINGTON COUNTY","TOWN OF TRENTON - WASHINGTON COUNTY","67022","Town of Trenton - Ward 2","WD-002","686"
"WASHINGTON COUNTY","TOWN OF TRENTON - WASHINGTON COUNTY","67022","Town of Trenton - Ward 3","WD-003","511"
"WASHINGTON COUNTY","TOWN OF TRENTON - WASHINGTON COUNTY","67022","Town of Trenton - Ward 4","WD-004","280"
"WASHINGTON COUNTY","TOWN OF TRENTON - WASHINGTON COUNTY","67022","Town of Trenton - Ward 5","WD-005","498"
"WASHINGTON COUNTY","TOWN OF TRENTON - WASHINGTON COUNTY","67022","Town of Trenton - Ward 6","WD-006","646"
"WASHINGTON COUNTY","TOWN OF TRENTON - WASHINGTON COUNTY","67022","Town of Trenton - Ward 7","WD-007","78"
"WASHINGTON COUNTY","TOWN OF WAYNE - WASHINGTON COUNTY","67024","Town of Wayne - Ward 1","WD-001","228"
"WASHINGTON COUNTY","TOWN OF WAYNE - WASHINGTON COUNTY","67024","Town of Wayne - Ward 2","WD-002","408"
"WASHINGTON COUNTY","TOWN OF WAYNE - WASHINGTON COUNTY","67024","Town of Wayne - Ward 3","WD-003","296"
"WASHINGTON COUNTY","TOWN OF WAYNE - WASHINGTON COUNTY","67024","Town Of Wayne - Ward 4","WD-004","656"
"WASHINGTON COUNTY","TOWN OF WEST BEND - WASHINGTON COUNTY","67026","Town of West Bend - Ward 1","WD-001","551"
"WASHINGTON COUNTY","TOWN OF WEST BEND - WASHINGTON COUNTY","67026","Town of West Bend - Ward 2","WD-002","642"
"WASHINGTON COUNTY","TOWN OF WEST BEND - WASHINGTON COUNTY","67026","Town of West Bend - Ward 3","WD-003","670"
"WASHINGTON COUNTY","TOWN OF WEST BEND - WASHINGTON COUNTY","67026","Town of West Bend - Ward 4","WD-004","513"
"WASHINGTON COUNTY","TOWN OF WEST BEND - WASHINGTON COUNTY","67026","Town of West Bend - Ward 5","WD-005","629"
"WASHINGTON COUNTY","TOWN OF WEST BEND - WASHINGTON COUNTY","67026","Town of West Bend - Ward 6","WD-006","500"
"WASHINGTON COUNTY","VILLAGE OF GERMANTOWN - WASHINGTON COUNTY","67131","Village of Germantown - Ward 1","WD-001","494"
"WASHINGTON COUNTY","VILLAGE OF GERMANTOWN - WASHINGTON COUNTY","67131","Village of Germantown - Ward 10","WD-010","1324"
"WASHINGTON COUNTY","VILLAGE OF GERMANTOWN - WASHINGTON COUNTY","67131","Village of Germantown - Ward 11","WD-011","849"
"WASHINGTON COUNTY","VILLAGE OF GERMANTOWN - WASHINGTON COUNTY","67131","Village of Germantown - Ward 12","WD-012","1036"
"WASHINGTON COUNTY","VILLAGE OF GERMANTOWN - WASHINGTON COUNTY","67131","Village of Germantown - Ward 13","WD-013","1344"
"WASHINGTON COUNTY","VILLAGE OF GERMANTOWN - WASHINGTON COUNTY","67131","Village of Germantown - Ward 14","WD-014","848"
"WASHINGTON COUNTY","VILLAGE OF GERMANTOWN - WASHINGTON COUNTY","67131","Village of Germantown - Ward 15","WD-015","278"
"WASHINGTON COUNTY","VILLAGE OF GERMANTOWN - WASHINGTON COUNTY","67131","Village of Germantown - Ward 16","WD-016","4"
"WASHINGTON COUNTY","VILLAGE OF GERMANTOWN - WASHINGTON COUNTY","67131","Village of Germantown - Ward 17","WD-017","474"
"WASHINGTON COUNTY","VILLAGE OF GERMANTOWN - WASHINGTON COUNTY","67131","Village of Germantown - Ward 2","WD-002","1066"
"WASHINGTON COUNTY","VILLAGE OF GERMANTOWN - WASHINGTON COUNTY","67131","Village of Germantown - Ward 3","WD-003","520"
"WASHINGTON COUNTY","VILLAGE OF GERMANTOWN - WASHINGTON COUNTY","67131","Village of Germantown - Ward 4","WD-004","1212"
"WASHINGTON COUNTY","VILLAGE OF GERMANTOWN - WASHINGTON COUNTY","67131","Village of Germantown - Ward 5","WD-005","644"
"WASHINGTON COUNTY","VILLAGE OF GERMANTOWN - WASHINGTON COUNTY","67131","Village of Germantown - Ward 6","WD-006","522"
"WASHINGTON COUNTY","VILLAGE OF GERMANTOWN - WASHINGTON COUNTY","67131","Village of Germantown - Ward 7","WD-007","997"
"WASHINGTON COUNTY","VILLAGE OF GERMANTOWN - WASHINGTON COUNTY","67131","Village of Germantown - Ward 8","WD-008","1144"
"WASHINGTON COUNTY","VILLAGE OF GERMANTOWN - WASHINGTON COUNTY","67131","Village of Germantown - Ward 9","WD-009","1153"
"WASHINGTON COUNTY","VILLAGE OF JACKSON - WASHINGTON COUNTY","67141","Village of Jackson - Ward 1","WD-001","3"
"WASHINGTON COUNTY","VILLAGE OF JACKSON - WASHINGTON COUNTY","67141","Village of Jackson - Ward 10","WD-010","605"
"WASHINGTON COUNTY","VILLAGE OF JACKSON - WASHINGTON COUNTY","67141","Village Of Jackson - Ward 11","WD-011","353"
"WASHINGTON COUNTY","VILLAGE OF JACKSON - WASHINGTON COUNTY","67141","Village Of Jackson - Ward 14","WD-014","46"
"WASHINGTON COUNTY","VILLAGE OF JACKSON - WASHINGTON COUNTY","67141","Village Of Jackson - Ward 15","WD-015","7"
"WASHINGTON COUNTY","VILLAGE OF JACKSON - WASHINGTON COUNTY","67141","Village Of Jackson - Ward 16","WD-016","1"
"WASHINGTON COUNTY","VILLAGE OF JACKSON - WASHINGTON COUNTY","67141","Village Of Jackson - Ward 17","WD-017","1"
"WASHINGTON COUNTY","VILLAGE OF JACKSON - WASHINGTON COUNTY","67141","Village Of Jackson - Ward 18","WD-018","8"
"WASHINGTON COUNTY","VILLAGE OF JACKSON - WASHINGTON COUNTY","67141","Village of Jackson - Ward 2","WD-002","530"
"WASHINGTON COUNTY","VILLAGE OF JACKSON - WASHINGTON COUNTY","67141","Village Of Jackson - Ward 20","WD-020","2"
"WASHINGTON COUNTY","VILLAGE OF JACKSON - WASHINGTON COUNTY","67141","Village of Jackson - Ward 3","WD-003","503"
"WASHINGTON COUNTY","VILLAGE OF JACKSON - WASHINGTON COUNTY","67141","Village of Jackson - Ward 4","WD-004","521"
"WASHINGTON COUNTY","VILLAGE OF JACKSON - WASHINGTON COUNTY","67141","Village of Jackson - Ward 5","WD-005","524"
"WASHINGTON COUNTY","VILLAGE OF JACKSON - WASHINGTON COUNTY","67141","Village of Jackson - Ward 6","WD-006","328"
"WASHINGTON COUNTY","VILLAGE OF JACKSON - WASHINGTON COUNTY","67141","Village of Jackson - Ward 7","WD-007","317"
"WASHINGTON COUNTY","VILLAGE OF JACKSON - WASHINGTON COUNTY","67141","Village of Jackson - Ward 8","WD-008","614"
"WASHINGTON COUNTY","VILLAGE OF JACKSON - WASHINGTON COUNTY","67141","Village of Jackson - Ward 9","WD-009","643"
"WASHINGTON COUNTY","VILLAGE OF KEWASKUM - MULTIPLE COUNTIES","67142","Village of Kewaskum - Ward 1","WD-001","499"
"WASHINGTON COUNTY","VILLAGE OF KEWASKUM - MULTIPLE COUNTIES","67142","Village of Kewaskum - Ward 2","WD-002","522"
"WASHINGTON COUNTY","VILLAGE OF KEWASKUM - MULTIPLE COUNTIES","67142","Village of Kewaskum - Ward 3","WD-003","622"
"WASHINGTON COUNTY","VILLAGE OF KEWASKUM - MULTIPLE COUNTIES","67142","Village of Kewaskum - Ward 4","WD-004","387"
"WASHINGTON COUNTY","VILLAGE OF KEWASKUM - MULTIPLE COUNTIES","67142","Village of Kewaskum - Ward 5","WD-005","717"
"WASHINGTON COUNTY","VILLAGE OF NEWBURG - MULTIPLE COUNTIES","67161","Village of Newburg - Ward 1","WD-001","341"
"WASHINGTON COUNTY","VILLAGE OF NEWBURG - MULTIPLE COUNTIES","67161","Village of Newburg - Ward 2","WD-002","350"
"WASHINGTON COUNTY","VILLAGE OF RICHFIELD - WASHINGTON COUNTY","67166","Village of Richfield - Ward 1","WD-001","963"
"WASHINGTON COUNTY","VILLAGE OF RICHFIELD - WASHINGTON COUNTY","67166","Village of Richfield - Ward 2","WD-002","1117"
"WASHINGTON COUNTY","VILLAGE OF RICHFIELD - WASHINGTON COUNTY","67166","Village of Richfield - Ward 3","WD-003","1323"
"WASHINGTON COUNTY","VILLAGE OF RICHFIELD - WASHINGTON COUNTY","67166","Village of Richfield - Ward 4","WD-004","906"
"WASHINGTON COUNTY","VILLAGE OF RICHFIELD - WASHINGTON COUNTY","67166","Village of Richfield - Ward 5","WD-005","1028"
"WASHINGTON COUNTY","VILLAGE OF RICHFIELD - WASHINGTON COUNTY","67166","Village of Richfield - Ward 6","WD-006","1016"
"WASHINGTON COUNTY","VILLAGE OF RICHFIELD - WASHINGTON COUNTY","67166","Village of Richfield - Ward 7","WD-007","1282"
"WASHINGTON COUNTY","VILLAGE OF RICHFIELD - WASHINGTON COUNTY","67166","Village of Richfield - Ward 8","WD-008","622"
"WASHINGTON COUNTY","VILLAGE OF RICHFIELD - WASHINGTON COUNTY","67166","Village of Richfield - Ward 9","WD-009","625"
"WASHINGTON COUNTY","VILLAGE OF SLINGER - WASHINGTON COUNTY","67181","Village of Slinger - Ward 1","WD-001","403"
"WASHINGTON COUNTY","VILLAGE OF SLINGER - WASHINGTON COUNTY","67181","Village of Slinger - Ward 2","WD-002","302"
"WASHINGTON COUNTY","VILLAGE OF SLINGER - WASHINGTON COUNTY","67181","Village of Slinger - Ward 3","WD-003","517"
"WASHINGTON COUNTY","VILLAGE OF SLINGER - WASHINGTON COUNTY","67181","Village of Slinger - Ward 4","WD-004","594"
"WASHINGTON COUNTY","VILLAGE OF SLINGER - WASHINGTON COUNTY","67181","Village of Slinger - Ward 5","WD-005","405"
"WASHINGTON COUNTY","VILLAGE OF SLINGER - WASHINGTON COUNTY","67181","Village of Slinger - Ward 6","WD-006","501"
"WASHINGTON COUNTY","VILLAGE OF SLINGER - WASHINGTON COUNTY","67181","Village of Slinger - Ward 7","WD-007","469"
"WASHINGTON COUNTY","VILLAGE OF SLINGER - WASHINGTON COUNTY","67181","Village of Slinger - Ward 8","WD-008","565"
"WASHINGTON COUNTY","VILLAGE OF SLINGER - WASHINGTON COUNTY","67181","Village of Slinger - Ward 9","WD-009","280"
"WASHINGTON COUNTY","CITY OF HARTFORD - MULTIPLE COUNTIES","67236","City of Hartford - Ward 1","WD-001","957"
"WASHINGTON COUNTY","CITY OF HARTFORD - MULTIPLE COUNTIES","67236","City of Hartford - Ward 10","WD-010","658"
"WASHINGTON COUNTY","CITY OF HARTFORD - MULTIPLE COUNTIES","67236","City of Hartford - Ward 13","WD-013","1"
"WASHINGTON COUNTY","CITY OF HARTFORD - MULTIPLE COUNTIES","67236","City of Hartford - Ward 14","WD-014","8"
"WASHINGTON COUNTY","CITY OF HARTFORD - MULTIPLE COUNTIES","67236","City of Hartford - Ward 2","WD-002","1168"
"WASHINGTON COUNTY","CITY OF HARTFORD - MULTIPLE COUNTIES","67236","City of Hartford - Ward 3","WD-003","1037"
"WASHINGTON COUNTY","CITY OF HARTFORD - MULTIPLE COUNTIES","67236","City of Hartford - Ward 4","WD-004","592"
"WASHINGTON COUNTY","CITY OF HARTFORD - MULTIPLE COUNTIES","67236","City of Hartford - Ward 5","WD-005","1182"
"WASHINGTON COUNTY","CITY OF HARTFORD - MULTIPLE COUNTIES","67236","City of Hartford - Ward 6","WD-006","470"
"WASHINGTON COUNTY","CITY OF HARTFORD - MULTIPLE COUNTIES","67236","City of Hartford - Ward 7","WD-007","967"
"WASHINGTON COUNTY","CITY OF HARTFORD - MULTIPLE COUNTIES","67236","City of Hartford - Ward 8","WD-008","981"
"WASHINGTON COUNTY","CITY OF HARTFORD - MULTIPLE COUNTIES","67236","City of Hartford - Ward 9","WD-009","1264"
"WASHINGTON COUNTY","CITY OF WEST BEND - WASHINGTON COUNTY","67291","City of West Bend - Ward 1","WD-001","526"
"WASHINGTON COUNTY","CITY OF WEST BEND - WASHINGTON COUNTY","67291","City of West Bend - Ward 10","WD-010","1190"
"WASHINGTON COUNTY","CITY OF WEST BEND - WASHINGTON COUNTY","67291","City of West Bend - Ward 11","WD-011","494"
"WASHINGTON COUNTY","CITY OF WEST BEND - WASHINGTON COUNTY","67291","City of West Bend - Ward 12","WD-012","1024"
"WASHINGTON COUNTY","CITY OF WEST BEND - WASHINGTON COUNTY","67291","City of West Bend - Ward 13","WD-013","605"
"WASHINGTON COUNTY","CITY OF WEST BEND - WASHINGTON COUNTY","67291","City of West Bend - Ward 14","WD-014","936"
"WASHINGTON COUNTY","CITY OF WEST BEND - WASHINGTON COUNTY","67291","City of West Bend - Ward 16","WD-016","999"
"WASHINGTON COUNTY","CITY OF WEST BEND - WASHINGTON COUNTY","67291","City of West Bend - Ward 17","WD-017","265"
"WASHINGTON COUNTY","CITY OF WEST BEND - WASHINGTON COUNTY","67291","City of West Bend - Ward 18","WD-018","992"
"WASHINGTON COUNTY","CITY OF WEST BEND - WASHINGTON COUNTY","67291","City of West Bend - Ward 19","WD-019","712"
"WASHINGTON COUNTY","CITY OF WEST BEND - WASHINGTON COUNTY","67291","City of West Bend - Ward 2","WD-002","659"
"WASHINGTON COUNTY","CITY OF WEST BEND - WASHINGTON COUNTY","67291","City of West Bend - Ward 20","WD-020","814"
"WASHINGTON COUNTY","CITY OF WEST BEND - WASHINGTON COUNTY","67291","City of West Bend - Ward 21","WD-021","1337"
"WASHINGTON COUNTY","CITY OF WEST BEND - WASHINGTON COUNTY","67291","City of West Bend - Ward 23","WD-023","267"
"WASHINGTON COUNTY","CITY OF WEST BEND - WASHINGTON COUNTY","67291","City of West Bend - Ward 24","WD-024","218"
"WASHINGTON COUNTY","CITY OF WEST BEND - WASHINGTON COUNTY","67291","City of West Bend - Ward 25","WD-025","368"
"WASHINGTON COUNTY","CITY OF WEST BEND - WASHINGTON COUNTY","67291","City of West Bend - Ward 3","WD-003","968"
"WASHINGTON COUNTY","CITY OF WEST BEND - WASHINGTON COUNTY","67291","City of West Bend - Ward 4","WD-004","910"
"WASHINGTON COUNTY","CITY OF WEST BEND - WASHINGTON COUNTY","67291","City of West Bend - Ward 5","WD-005","1105"
"WASHINGTON COUNTY","CITY OF WEST BEND - WASHINGTON COUNTY","67291","City of West Bend - Ward 6","WD-006","863"
"WASHINGTON COUNTY","CITY OF WEST BEND - WASHINGTON COUNTY","67291","City of West Bend - Ward 7","WD-007","819"
"WASHINGTON COUNTY","CITY OF WEST BEND - WASHINGTON COUNTY","67291","City of West Bend - Ward 8","WD-008","745"
"WASHINGTON COUNTY","CITY OF WEST BEND - WASHINGTON COUNTY","67291","City of West Bend - Ward 9","WD-009","1041"
"WAUKESHA COUNTY","TOWN OF BROOKFIELD - WAUKESHA COUNTY","68002","Town of Brookfield - Ward 1","WD-001","605"
"WAUKESHA COUNTY","TOWN OF BROOKFIELD - WAUKESHA COUNTY","68002","Town of Brookfield - Ward 10","WD-010","360"
"WAUKESHA COUNTY","TOWN OF BROOKFIELD - WAUKESHA COUNTY","68002","Town Of Brookfield - Ward 11","WD-011","248"
"WAUKESHA COUNTY","TOWN OF BROOKFIELD - WAUKESHA COUNTY","68002","Town of Brookfield - Ward 2","WD-002","329"
"WAUKESHA COUNTY","TOWN OF BROOKFIELD - WAUKESHA COUNTY","68002","Town of Brookfield - Ward 3","WD-003","492"
"WAUKESHA COUNTY","TOWN OF BROOKFIELD - WAUKESHA COUNTY","68002","Town of Brookfield - Ward 4","WD-004","406"
"WAUKESHA COUNTY","TOWN OF BROOKFIELD - WAUKESHA COUNTY","68002","Town of Brookfield - Ward 5","WD-005","427"
"WAUKESHA COUNTY","TOWN OF BROOKFIELD - WAUKESHA COUNTY","68002","Town of Brookfield - Ward 6","WD-006","764"
"WAUKESHA COUNTY","TOWN OF BROOKFIELD - WAUKESHA COUNTY","68002","Town of Brookfield - Ward 7","WD-007","490"
"WAUKESHA COUNTY","TOWN OF BROOKFIELD - WAUKESHA COUNTY","68002","Town of Brookfield - Ward 8","WD-008","251"
"WAUKESHA COUNTY","TOWN OF BROOKFIELD - WAUKESHA COUNTY","68002","Town of Brookfield - Ward 9","WD-009","317"
"WAUKESHA COUNTY","TOWN OF DELAFIELD - WAUKESHA COUNTY","68004","Town of Delafield - Ward 1","WD-001","522"
"WAUKESHA COUNTY","TOWN OF DELAFIELD - WAUKESHA COUNTY","68004","Town of Delafield - Ward 10","WD-010","561"
"WAUKESHA COUNTY","TOWN OF DELAFIELD - WAUKESHA COUNTY","68004","Town of Delafield - Ward 11","WD-011","350"
"WAUKESHA COUNTY","TOWN OF DELAFIELD - WAUKESHA COUNTY","68004","Town of Delafield - Ward 2","WD-002","677"
"WAUKESHA COUNTY","TOWN OF DELAFIELD - WAUKESHA COUNTY","68004","Town of Delafield - Ward 3","WD-003","783"
"WAUKESHA COUNTY","TOWN OF DELAFIELD - WAUKESHA COUNTY","68004","Town of Delafield - Ward 4","WD-004","784"
"WAUKESHA COUNTY","TOWN OF DELAFIELD - WAUKESHA COUNTY","68004","Town of Delafield - Ward 5","WD-005","665"
"WAUKESHA COUNTY","TOWN OF DELAFIELD - WAUKESHA COUNTY","68004","Town of Delafield - Ward 6","WD-006","352"
"WAUKESHA COUNTY","TOWN OF DELAFIELD - WAUKESHA COUNTY","68004","Town of Delafield - Ward 7","WD-007","617"
"WAUKESHA COUNTY","TOWN OF DELAFIELD - WAUKESHA COUNTY","68004","Town of Delafield - Ward 8","WD-008","465"
"WAUKESHA COUNTY","TOWN OF DELAFIELD - WAUKESHA COUNTY","68004","Town of Delafield - Ward 9","WD-009","628"
"WAUKESHA COUNTY","TOWN OF EAGLE - WAUKESHA COUNTY","68006","Town of Eagle - Ward 1","WD-001","770"
"WAUKESHA COUNTY","TOWN OF EAGLE - WAUKESHA COUNTY","68006","Town of Eagle - Ward 2","WD-002","606"
"WAUKESHA COUNTY","TOWN OF EAGLE - WAUKESHA COUNTY","68006","Town of Eagle - Ward 3","WD-003","560"
"WAUKESHA COUNTY","TOWN OF EAGLE - WAUKESHA COUNTY","68006","Town of Eagle - Ward 4","WD-004","684"
"WAUKESHA COUNTY","TOWN OF GENESEE - WAUKESHA COUNTY","68008","Town of Genesee - Ward 1","WD-001","295"
"WAUKESHA COUNTY","TOWN OF GENESEE - WAUKESHA COUNTY","68008","Town of Genesee - Ward 10","WD-010","604"
"WAUKESHA COUNTY","TOWN OF GENESEE - WAUKESHA COUNTY","68008","Town of Genesee - Ward 2","WD-002","638"
"WAUKESHA COUNTY","TOWN OF GENESEE - WAUKESHA COUNTY","68008","Town of Genesee - Ward 3","WD-003","306"
"WAUKESHA COUNTY","TOWN OF GENESEE - WAUKESHA COUNTY","68008","Town of Genesee - Ward 4","WD-004","623"
"WAUKESHA COUNTY","TOWN OF GENESEE - WAUKESHA COUNTY","68008","Town of Genesee - Ward 5","WD-005","488"
"WAUKESHA COUNTY","TOWN OF GENESEE - WAUKESHA COUNTY","68008","Town of Genesee - Ward 6","WD-006","438"
"WAUKESHA COUNTY","TOWN OF GENESEE - WAUKESHA COUNTY","68008","Town of Genesee - Ward 7","WD-007","619"
"WAUKESHA COUNTY","TOWN OF GENESEE - WAUKESHA COUNTY","68008","Town of Genesee - Ward 8","WD-008","569"
"WAUKESHA COUNTY","TOWN OF GENESEE - WAUKESHA COUNTY","68008","Town of Genesee - Ward 9","WD-009","740"
"WAUKESHA COUNTY","TOWN OF MERTON - WAUKESHA COUNTY","68014","Town of Merton - Ward 1","WD-001","580"
"WAUKESHA COUNTY","TOWN OF MERTON - WAUKESHA COUNTY","68014","Town of Merton - Ward 10","WD-010","310"
"WAUKESHA COUNTY","TOWN OF MERTON - WAUKESHA COUNTY","68014","Town of Merton - Ward 11","WD-011","409"
"WAUKESHA COUNTY","TOWN OF MERTON - WAUKESHA COUNTY","68014","Town Of Merton - Ward 12","WD-012","3"
"WAUKESHA COUNTY","TOWN OF MERTON - WAUKESHA COUNTY","68014","Town of Merton - Ward 2","WD-002","690"
"WAUKESHA COUNTY","TOWN OF MERTON - WAUKESHA COUNTY","68014","Town of Merton - Ward 3","WD-003","589"
"WAUKESHA COUNTY","TOWN OF MERTON - WAUKESHA COUNTY","68014","Town of Merton - Ward 4","WD-004","613"
"WAUKESHA COUNTY","TOWN OF MERTON - WAUKESHA COUNTY","68014","Town of Merton - Ward 5","WD-005","734"
"WAUKESHA COUNTY","TOWN OF MERTON - WAUKESHA COUNTY","68014","Town of Merton - Ward 6","WD-006","512"
"WAUKESHA COUNTY","TOWN OF MERTON - WAUKESHA COUNTY","68014","Town of Merton - Ward 7","WD-007","506"
"WAUKESHA COUNTY","TOWN OF MERTON - WAUKESHA COUNTY","68014","Town of Merton - Ward 8","WD-008","671"
"WAUKESHA COUNTY","TOWN OF MERTON - WAUKESHA COUNTY","68014","Town of Merton - Ward 9","WD-009","593"
"WAUKESHA COUNTY","TOWN OF MUKWONAGO - WAUKESHA COUNTY","68016","Town of Mukwonago - Ward 1","WD-001","378"
"WAUKESHA COUNTY","TOWN OF MUKWONAGO - WAUKESHA COUNTY","68016","Town of Mukwonago - Ward 10","WD-010","685"
"WAUKESHA COUNTY","TOWN OF MUKWONAGO - WAUKESHA COUNTY","68016","Town of Mukwonago - Ward 11","WD-011","467"
"WAUKESHA COUNTY","TOWN OF MUKWONAGO - WAUKESHA COUNTY","68016","Town Of Mukwonago - Ward 12","WD-012","7"
"WAUKESHA COUNTY","TOWN OF MUKWONAGO - WAUKESHA COUNTY","68016","Town of Mukwonago - Ward 2","WD-002","535"
"WAUKESHA COUNTY","TOWN OF MUKWONAGO - WAUKESHA COUNTY","68016","Town of Mukwonago - Ward 3","WD-003","499"
"WAUKESHA COUNTY","TOWN OF MUKWONAGO - WAUKESHA COUNTY","68016","Town of Mukwonago - Ward 4","WD-004","529"
"WAUKESHA COUNTY","TOWN OF MUKWONAGO - WAUKESHA COUNTY","68016","Town of Mukwonago - Ward 5","WD-005","566"
"WAUKESHA COUNTY","TOWN OF MUKWONAGO - WAUKESHA COUNTY","68016","Town of Mukwonago - Ward 6","WD-006","664"
"WAUKESHA COUNTY","TOWN OF MUKWONAGO - WAUKESHA COUNTY","68016","Town of Mukwonago - Ward 7","WD-007","556"
"WAUKESHA COUNTY","TOWN OF MUKWONAGO - WAUKESHA COUNTY","68016","Town of Mukwonago - Ward 8","WD-008","416"
"WAUKESHA COUNTY","TOWN OF MUKWONAGO - WAUKESHA COUNTY","68016","Town of Mukwonago - Ward 9","WD-009","318"
"WAUKESHA COUNTY","TOWN OF OCONOMOWOC - WAUKESHA COUNTY","68022","Town of Oconomowoc - Ward 1","WD-001","619"
"WAUKESHA COUNTY","TOWN OF OCONOMOWOC - WAUKESHA COUNTY","68022","Town of Oconomowoc - Ward 10","WD-010","741"
"WAUKESHA COUNTY","TOWN OF OCONOMOWOC - WAUKESHA COUNTY","68022","Town Of Oconomowoc - Ward 11","WD-011","409"
"WAUKESHA COUNTY","TOWN OF OCONOMOWOC - WAUKESHA COUNTY","68022","Town of Oconomowoc - Ward 2","WD-002","401"
"WAUKESHA COUNTY","TOWN OF OCONOMOWOC - WAUKESHA COUNTY","68022","Town of Oconomowoc - Ward 3","WD-003","417"
"WAUKESHA COUNTY","TOWN OF OCONOMOWOC - WAUKESHA COUNTY","68022","Town of Oconomowoc - Ward 4","WD-004","723"
"WAUKESHA COUNTY","TOWN OF OCONOMOWOC - WAUKESHA COUNTY","68022","Town of Oconomowoc - Ward 5","WD-005","699"
"WAUKESHA COUNTY","TOWN OF OCONOMOWOC - WAUKESHA COUNTY","68022","Town of Oconomowoc - Ward 6","WD-006","644"
"WAUKESHA COUNTY","TOWN OF OCONOMOWOC - WAUKESHA COUNTY","68022","Town of Oconomowoc - Ward 7","WD-007","455"
"WAUKESHA COUNTY","TOWN OF OCONOMOWOC - WAUKESHA COUNTY","68022","Town of Oconomowoc - Ward 8","WD-008","832"
"WAUKESHA COUNTY","TOWN OF OCONOMOWOC - WAUKESHA COUNTY","68022","Town of Oconomowoc - Ward 9","WD-009","593"
"WAUKESHA COUNTY","TOWN OF OTTAWA - WAUKESHA COUNTY","68024","Town of Ottawa - Ward 1","WD-001","517"
"WAUKESHA COUNTY","TOWN OF OTTAWA - WAUKESHA COUNTY","68024","Town of Ottawa - Ward 2","WD-002","568"
"WAUKESHA COUNTY","TOWN OF OTTAWA - WAUKESHA COUNTY","68024","Town of Ottawa - Ward 3","WD-003","579"
"WAUKESHA COUNTY","TOWN OF OTTAWA - WAUKESHA COUNTY","68024","Town of Ottawa - Ward 4","WD-004","638"
"WAUKESHA COUNTY","TOWN OF OTTAWA - WAUKESHA COUNTY","68024","Town of Ottawa - Ward 5","WD-005","497"
"WAUKESHA COUNTY","VILLAGE OF BIG BEND - WAUKESHA COUNTY","68106","Village of Big Bend - Ward 1","WD-001","286"
"WAUKESHA COUNTY","VILLAGE OF BIG BEND - WAUKESHA COUNTY","68106","Village of Big Bend - Ward 2","WD-002","355"
"WAUKESHA COUNTY","VILLAGE OF BIG BEND - WAUKESHA COUNTY","68106","Village of Big Bend - Ward 3","WD-003","387"
"WAUKESHA COUNTY","VILLAGE OF BUTLER - WAUKESHA COUNTY","68107","Village of Butler - Ward 1","WD-001","342"
"WAUKESHA COUNTY","VILLAGE OF BUTLER - WAUKESHA COUNTY","68107","Village of Butler - Ward 2","WD-002","264"
"WAUKESHA COUNTY","VILLAGE OF BUTLER - WAUKESHA COUNTY","68107","Village of Butler - Ward 3","WD-003","384"
